Name,FileName,BJD,S,SNR,Decker,Seeing
"HD 32147","bj76.961  ",15078.125,0.2549,33,"B5",0.9
"HD 32147","bj76.962  ",15078.125,0.2555,33,"B5",0.9
"HD 32147","bj76.1939 ",15083.121,0.2531,33,"B5",1.0
"HD 32147","bj76.1940 ",15083.122,0.2516,33,"B5",1.0
"HD 32147","bj76.1941 ",15083.123,0.2524,33,"B5",1.0
"HD 32147","bj76.2341 ",15085.089,0.2527,34,"B5",0.8
"HD 32147","bj76.2342 ",15085.09,0.2526,34,"B5",0.8
"HD 32147","bj76.2343 ",15085.091,0.2527,34,"B5",0.8
"HD 32147","bj77.1114 ",15111.057,0.254,16,"B5",1.4
"HD 32147","bj78.806  ",15136.122,0.2601,15,"B5",1.1
"HD 32147","bj80.836  ",15172.933,0.271,34,"B5",0.8
"HD 32147","bj80.837  ",15172.934,0.2716,33,"B5",0.9
"HD 32147","bj80.838  ",15172.935,0.2712,33,"B5",0.9
"HD 32147","bj81.366  ",15188.946,0.2619,32,"B5",1.4
"HD 32147","bj81.367  ",15188.947,0.2618,32,"B5",1.3
"HD 32147","bj81.368  ",15188.948,0.2612,32,"B5",1.3
"HD 32147","bj82.141  ",15196.808,0.26,32,"B5",0.9
"HD 32147","bj82.142  ",15196.81,0.2593,34,"B5",0.8
"HD 32147","bj82.143  ",15196.81,0.2596,32,"B5",0.9
"HD 32147","bj83.368  ",15229.925,0.2793,31,"B5",0.9
"HD 32147","bj83.369  ",15229.926,0.2781,27,"B5",0.9
"HD 32147","bj83.370  ",15229.926,0.2818,29,"B5",0.9
"HD 32147","bj83.976  ",15231.95,0.2744,16,"B5",1.1
"HD 32147","bj83.977  ",15231.951,0.2766,16,"B5",1.2
"HD 32147","bj83.978  ",15231.952,0.2804,12,"B5",1.2
"HD 32147","bj85.88   ",15255.744,0.2801,34,"B5",0.9
"HD 32147","bj85.89   ",15255.745,0.2815,35,"B5",0.8
"HD 32147","bj85.90   ",15255.746,0.2819,34,"B5",0.8
"HD 32147","bj86.140  ",15260.762,0.2861,33,"B5",1.0
"HD 32147","bj86.141  ",15260.763,0.287,33,"B5",1.0
"HD 32147","bj86.142  ",15260.763,0.2871,33,"B5",1.0
"HD 32147","bj86.348  ",15261.711,0.2851,33,"C2",1.4
"HD 32147","bj87.335  ",15285.774,0.2972,26,"B5",1.9
"HD 32147","bj87.336  ",15285.775,0.2963,25,"B5",1.9
"HD 32147","bj87.337  ",15285.776,0.2971,25,"B5",2.2
"HD 32147","bj97.371  ",15427.141,0.2624,33,"C2",0.9
"HD 32147","bj97.372  ",15427.141,0.2617,34,"C2",0.8
"HD 32147","bj97.373  ",15427.142,0.2626,33,"C2",0.9
"HD 32147","bj97.537  ",15428.14,0.261,34,"C2",0.8
"HD 32147","bj97.538  ",15428.141,0.2613,34,"C2",0.9
"HD 32147","bj97.539  ",15428.142,0.2616,33,"C2",0.9
"HD 32147","bj97.1203 ",15432.145,0.2569,34,"C2",0.7
"HD 32147","bj97.1204 ",15432.146,0.258,33,"C2",0.7
"HD 32147","bj97.1205 ",15432.146,0.2555,34,"C2",0.7
"HD 32147","bj97.1556 ",15433.145,0.2558,34,"C2",0.8
"HD 32147","bj97.1557 ",15433.145,0.2568,34,"C2",0.7
"HD 32147","bj97.1558 ",15433.146,0.2577,34,"C2",0.8
"HD 32147","bj97.1781 ",15434.142,0.2564,33,"C2",1.1
"HD 32147","bj97.1782 ",15434.143,0.257,33,"C2",1.2
"HD 32147","bj97.1783 ",15434.143,0.2548,33,"C2",1.1
"HD 32147","bj97.1938 ",15435.138,0.2583,33,"C2",0.8
"HD 32147","bj97.1939 ",15435.139,0.2586,34,"C2",0.8
"HD 32147","bj97.1940 ",15435.14,0.2569,34,"C2",0.9
"HD 32147","bj97.2211 ",15436.136,0.2542,33,"C2",1.3
"HD 32147","bj97.2212 ",15436.137,0.2542,33,"C2",1.2
"HD 32147","bj97.2213 ",15436.138,0.2534,33,"C2",1.2
"HD 32147","bj97.2461 ",15437.144,0.2542,33,"C2",1.1
"HD 32147","bj97.2462 ",15437.144,0.2552,33,"C2",1.2
"HD 32147","bj97.2463 ",15437.145,0.2559,34,"C2",1.1
"HD 32147","bj97.2643 ",15438.144,0.2549,34,"C2",0.9
"HD 32147","bj97.2644 ",15438.144,0.2558,34,"C2",0.8
"HD 32147","bj97.2645 ",15438.145,0.2545,34,"C2",0.9
"HD 32147","bj97.2860 ",15439.141,0.2579,33,"C2",1.0
"HD 32147","bj97.2861 ",15439.142,0.2569,34,"C2",1.0
"HD 32147","bj97.2862 ",15439.143,0.2561,34,"C2",1.0
"HD 32147","bj97.3077 ",15440.145,0.2565,32,"C2",1.0
"HD 32147","bj97.3078 ",15440.146,0.2575,32,"C2",1.0
"HD 32147","bj97.3079 ",15440.146,0.2582,34,"C2",0.8
"HD 32147","bj98.192  ",15456.041,0.2747,32,"B5",1.1
"HD 32147","bj98.193  ",15456.042,0.2753,31,"B5",1.7
"HD 32147","bj98.194  ",15456.043,0.2757,31,"B5",1.6
"HD 32147","bj102.203 ",15472.081,0.2632,34,"B5",1.2
"HD 32147","bj102.204 ",15472.082,0.263,34,"B5",1.2
"HD 32147","bj102.205 ",15472.083,0.2632,34,"B5",1.1
"HD 32147","bj102.215 ",15472.099,0.2641,34,"B5",1.1
"HD 32147","bj102.216 ",15472.1,0.2623,43,"B5",1.1
"HD 32147","bj102.217 ",15472.101,0.2628,43,"B5",1.1
"HD 32147","bj102.218 ",15472.101,0.2634,43,"B5",1.1
"HD 32147","bj102.219 ",15472.102,0.2629,43,"B5",1.1
"HD 32147","bj102.220 ",15472.103,0.2634,43,"B5",1.1
"HD 32147","bj102.221 ",15472.104,0.2631,43,"B5",1.1
"HD 32147","bj102.222 ",15472.105,0.2639,43,"B5",1.1
"HD 32147","bj102.223 ",15472.106,0.2629,43,"B5",1.1
"HD 32147","bj102.224 ",15472.107,0.2647,43,"B5",1.1
"HD 32147","bj102.225 ",15472.108,0.2637,43,"B5",1.1
"HD 32147","bj102.226 ",15472.109,0.2634,43,"B5",1.1
"HD 32147","bj102.227 ",15472.11,0.2628,43,"B5",1.1
"HD 32147","bj102.228 ",15472.111,0.2627,44,"B5",1.1
"HD 32147","bj102.229 ",15472.112,0.2636,44,"B5",1.1
"HD 32147","bj102.230 ",15472.112,0.2629,43,"B5",1.0
"HD 32147","bj102.231 ",15472.113,0.2627,43,"B5",1.0
"HD 32147","bj102.232 ",15472.114,0.2634,44,"B5",1.0
"HD 32147","bj102.233 ",15472.115,0.2624,44,"B5",1.1
"HD 32147","bj102.234 ",15472.116,0.2626,43,"B5",1.0
"HD 32147","bj102.235 ",15472.117,0.2625,44,"B5",1.0
"HD 32147","bj102.236 ",15472.118,0.2633,43,"B5",1.0
"HD 32147","bj102.237 ",15472.119,0.2627,43,"B5",1.0
"HD 32147","bj102.238 ",15472.12,0.2627,44,"B5",1.0
"HD 32147","bj102.239 ",15472.121,0.2629,43,"B5",1.0
"HD 32147","bj103.183 ",15487.102,0.2566,34,"B5",0.8
"HD 32147","bj103.184 ",15487.103,0.2567,34,"B5",0.8
"HD 32147","bj103.185 ",15487.104,0.2564,34,"B5",0.8
"HD 32147","bj104.107 ",15489.99,0.2593,33,"B5",1.2
"HD 32147","bj104.108 ",15489.991,0.2593,32,"B5",1.2
"HD 32147","bj104.109 ",15489.992,0.2593,33,"B5",1.1
"HD 32147","bj104.353 ",15490.98,0.2603,34,"B5",1.2
"HD 32147","bj104.354 ",15490.981,0.2629,34,"B5",1.1
"HD 32147","bj104.355 ",15490.982,0.2612,33,"B5",1.1
"HD 32147","bj105.137 ",15500.983,0.2704,34,"B5",0.8
"HD 32147","bj105.138 ",15500.984,0.2694,34,"B5",0.9
"HD 32147","bj105.139 ",15500.985,0.2699,34,"B5",0.9
"HD 32147","bj106.250 ",15521.968,0.259,33,"B5",1.1
"HD 32147","bj106.251 ",15521.969,0.2566,33,"B5",1.2
"HD 32147","bj106.252 ",15521.97,0.2579,33,"B5",1.1
"HD 32147","bj106.556 ",15522.941,0.2576,34,"B5",0.9
"HD 32147","bj106.557 ",15522.942,0.2589,34,"B5",0.9
"HD 32147","bj106.558 ",15522.943,0.2586,34,"B5",0.9
"HD 32147","bj109.131 ",15542.949,0.2698,33,"B5",1.1
"HD 32147","bj109.132 ",15542.95,0.2691,33,"B5",1.1
"HD 32147","bj109.133 ",15542.951,0.2698,33,"B5",1.1
"HD 32147","bj110.556 ",15546.057,0.2726,30,"B5",1.1
"HD 32147","bj110.557 ",15546.058,0.2727,29,"B5",1.3
"HD 32147","bj111.73  ",15555.894,0.2706,33,"B5",1.4
"HD 32147","bj111.74  ",15555.895,0.2715,33,"B5",1.4
"HD 32147","bj111.75  ",15555.896,0.2713,33,"B5",1.5
"HD 32147","bj111.280 ",15556.975,0.2709,32,"B5",0.9
"HD 32147","bj111.281 ",15556.976,0.2711,32,"B5",0.9
"HD 32147","bj111.282 ",15556.977,0.2705,32,"B5",0.9
"HD 32147","bj113.141 ",15584.923,0.2664,31,"B5",1.1
"HD 32147","bj113.142 ",15584.924,0.2658,31,"B5",1.2
"HD 32147","bj113.143 ",15584.925,0.266,31,"B5",1.2
"HD 32147","bj130.1136",15792.134,0.2578,36,"C2",0.9
"HD 32147","bj130.1351",15793.139,0.257,36,"C2",0.9
"HD 32147","bj130.1740",15795.142,0.2601,36,"C2",1.1
"HD 32147","bj130.1911",15796.136,0.2616,36,"C2",0.9
"HD 32147","bj130.2125",15797.137,0.2609,35,"C2",1.0
"HD 32147","bj130.2331",15798.143,0.2622,37,"C2",1.0
"HD 32147","bj130.2554",15799.136,0.2596,36,"C2",1.0
"HD 32147","bj131.556 ",15809.137,0.2619,35,"B5",1.1
"HD 32147","bj136.102 ",15871.022,0.2538,36,"B5",1.1
"HD 32147","bj136.103 ",15871.023,0.2548,36,"B5",1.2
"HD 32147","bj136.104 ",15871.024,0.2529,37,"B5",1.2
"HD 32147","bj138.187 ",15902.013,0.2469,36,"B5",1.0
"HD 32147","bj138.188 ",15902.013,0.2464,37,"B5",1.0
"HD 32147","bj138.189 ",15902.014,0.2463,36,"B5",1.0
"HD 32147","bj157.332 ",16165.142,0.2776,37,"C2",1.0
"HD 32147","bj157.333 ",16165.143,0.28,37,"C2",1.1
"HD 32147","bj157.334 ",16165.144,0.2775,37,"C2",1.1
"HD 32147","bj178.350 ",16520.141,0.287,35,"C2",1.2
"HD 32147","bj183.493 ",16589.163,0.283,35,"C2",0.9
"HD 32147","bj185.78  ",16637.008,0.2858,35,"B5",1.1
"HD 32147","bj185.79  ",16637.009,0.2866,35,"B5",1.0
"HD 32147","bj185.80  ",16637.009,0.2859,35,"B5",1.0
"HD 32147","bj185.316 ",16637.829,0.2864,30,"B1",1.2
"HD 32147","bj185.317 ",16637.83,0.2881,30,"B1",1.2
"HD 32147","bj185.318 ",16637.831,0.2872,31,"B1",1.1
"HD 32147","bj185.319 ",16637.831,0.2856,31,"B1",1.2
"HD 32147","bj185.320 ",16637.832,0.2849,30,"B1",1.1
"HD 32147","bj194.1120",16912.15,0.2902,37,"C2",1.2
"HD 32147","bj194.1121",16912.151,0.2907,35,"C2",1.1
"HD 32147","bj194.1122",16912.152,0.2905,36,"C2",1.1
"HD 32147","bj195.506 ",17002.798,0.2948,33,"B5",1.0
"HD 32147","bj195.507 ",17002.799,0.2963,33,"B5",1.0
"HD 32147","bj195.508 ",17002.8,0.2962,33,"B5",1.0
"HD 32147","bj196.98  ",17057.828,0.2957,35,"B5",1.4
"HD 32147","bj196.99  ",17057.829,0.2957,35,"B5",1.3
"HD 32147","bj196.100 ",17057.83,0.2961,35,"B5",1.1
"HD 32147","bj196.302 ",17058.888,0.2993,33,"B5",1.2
"HD 32147","bj196.303 ",17058.889,0.2999,31,"B5",1.4
"HD 32147","bj196.304 ",17058.89,0.2981,31,"B5",1.4
"HD 32147","bj197.101 ",17060.731,0.3007,34,"B5",1.6
"HD 32147","bj197.102 ",17060.731,0.2977,35,"B5",1.4
"HD 32147","bj197.103 ",17060.732,0.2995,35,"B5",1.3
"HD 32147","bj197.315 ",17061.834,0.3024,35,"B5",1.3
"HD 32147","bj197.316 ",17061.835,0.3014,35,"B5",1.2
"HD 32147","bj197.317 ",17061.835,0.3008,36,"B5",1.1
"HD 32147","bj213.415 ",17295.092,0.2734,35,"C2",1.2
"HD 32147","bj213.416 ",17295.093,0.2725,36,"C2",1.3
"HD 32147","bj213.417 ",17295.094,0.2723,35,"C2",1.3
"HD 32147","bj214.94  ",17297.06,0.2737,37,"B5",0.9
"HD 32147","bj214.95  ",17297.06,0.2733,36,"B5",1.0
"HD 32147","bj214.96  ",17297.061,0.2747,36,"B5",0.9
"HD 32147","bj215.131 ",17299.134,0.2764,37,"B5",1.4
"HD 32147","bj215.132 ",17299.134,0.2764,37,"B5",1.3
"HD 32147","bj215.133 ",17299.135,0.2766,37,"B5",1.4
"HD 32147","bj216.125 ",17327.091,0.2726,38,"B5",0.9
"HD 32147","bj216.126 ",17327.091,0.272,38,"B5",0.9
"HD 32147","bj216.127 ",17327.092,0.2721,38,"B5",0.9
"HD 32147","bj217.105 ",17340.038,0.2667,35,"B5",1.3
"HD 32147","bj217.106 ",17340.039,0.2656,36,"B5",1.3
"HD 32147","bj217.107 ",17340.04,0.2672,35,"B5",1.2
"HD 32147","bj218.395 ",17354.879,0.2754,36,"B5",1.1
"HD 32147","bj218.396 ",17354.88,0.2761,36,"B5",1.1
"HD 32147","bj218.397 ",17354.881,0.275,37,"B5",1.1
"HD 32147","bj219.101 ",17378.802,0.2665,33,"B5",2.0
"HD 32147","bj220.100 ",17384.79,0.2639,38,"B5",1.2
"HD 32147","bj220.101 ",17384.791,0.2636,37,"B5",1.3
"HD 32147","bj220.102 ",17384.791,0.2648,38,"B5",1.2
"HD 32147","bj221.93  ",17401.757,0.2801,37,"B5",1.3
"HD 32147","bj221.94  ",17401.758,0.2817,39,"B5",1.3
"HD 32147","bj221.95  ",17401.759,0.2807,38,"B5",1.3
"HD 32147","bj242.358 ",17673.071,0.2669,35,"B5",1.3
"HD 32147","bj242.359 ",17673.071,0.2651,36,"B5",1.2
"HD 32147","bj242.360 ",17673.072,0.2659,37,"B5",1.1
"HD 32147","bj243.108 ",17678.981,0.268,34,"B5",1.4
"HD 32147","bj243.109 ",17678.982,0.2667,34,"B5",1.3
"HD 32147","bj243.110 ",17678.983,0.2684,34,"B5",1.5
"HD 32147","bj243.292 ",17680.155,0.2679,32,"B5",2.0
"HD 32147","bj243.293 ",17680.156,0.2684,33,"B5",1.7
"HD 32147","bj243.294 ",17680.157,0.2681,32,"B5",1.8
"HD 32147","bj244.121 ",17698.063,0.2631,36,"B5",1.1
"HD 32147","bj244.122 ",17698.063,0.2622,37,"B5",1.0
"HD 32147","bj244.123 ",17698.064,0.2627,36,"B5",1.1
"HD 32147","bj245.148 ",17703.957,0.2607,37,"B5",1.2
"HD 32147","bj245.149 ",17703.958,0.2607,37,"B5",1.2
"HD 32147","bj245.150 ",17703.958,0.261,38,"B5",1.2
"HD 32147","bj246.124 ",17712.086,0.2587,23,"B5",1.6
"HD 32147","bj246.305 ",17713.002,0.2564,36,"C2",1.2
"HD 32147","bj246.306 ",17713.004,0.2572,36,"C2",1.1
"HD 32147","bj246.307 ",17713.005,0.2569,35,"C2",1.2
"HD 32147","bj246.518 ",17714.011,0.2563,36,"B5",1.0
"HD 32147","bj246.519 ",17714.012,0.2558,37,"B5",1.0
"HD 32147","bj246.520 ",17714.013,0.2565,37,"B5",1.0
"HD 32147","bj246.1310",17717.957,0.2564,34,"B5",1.5
"HD 32147","bj246.1311",17717.958,0.255,34,"B5",1.5
"HD 32147","bj246.1312",17717.959,0.2564,34,"B5",1.5
"HD 32147","bj248.84  ",17759.923,0.2559,34,"B5",1.1
"HD 32147","bj248.85  ",17759.924,0.2564,35,"B5",1.1
"HD 32147","bj248.86  ",17759.925,0.255,35,"B5",1.1
"HD 32147","bj248.291 ",17760.807,0.2579,33,"B5",1.5
"HD 32147","bj248.293 ",17760.811,0.2583,32,"B5",1.7
"HD 32147","bj248.294 ",17760.812,0.2587,33,"B5",1.5
"HD 32147","bj249.280 ",17764.882,0.2586,35,"B5",1.0
"HD 32147","bj249.281 ",17764.883,0.2577,34,"B5",1.0
"HD 32147","bj249.282 ",17764.884,0.2582,34,"B5",1.0
"HD 32147","bj252.186 ",17803.788,0.2585,35,"B5",1.0
"HD 32147","bj252.187 ",17803.789,0.2604,34,"B5",1.0
"HD 32147","bj252.188 ",17803.79,0.2593,36,"B5",0.9
"HD 32147","bj253.82  ",17828.76,0.254,35,"B5",1.5
"HD 32147","bj253.83  ",17828.761,0.2534,34,"B5",1.5
"HD 32147","bj253.84  ",17828.761,0.2546,36,"B5",1.5
"HD 32147","bj269.128 ",17994.133,0.2421,34,"C2",1.0
"HD 32147","bj269.129 ",17994.134,0.2431,35,"C2",1.0
"HD 32147","bj269.130 ",17994.135,0.2413,34,"C2",1.0
"HD 32147","bj271.142 ",18003.125,0.2511,36,"C2",0.9
"HD 32147","bj271.143 ",18003.126,0.2515,36,"C2",0.8
"HD 32147","bj271.144 ",18003.127,0.2509,36,"C2",0.9
"HD 32147","bj274.132 ",18029.091,0.2562,36,"B5",1.2
"HD 32147","bj274.133 ",18029.092,0.2568,37,"B5",1.2
"HD 32147","bj274.134 ",18029.092,0.2576,37,"B5",1.1
"HD 32147","bj282.109 ",18149.845,0.2412,34,"C2",1.3
"HD 32147","bj282.110 ",18149.846,0.2398,33,"C2",1.3
"HD 32147","bj282.111 ",18149.847,0.24,33,"C2",1.3
"HD 32147","bj298.95  ",18341.117,0.2443,31,"B5",1.1
"HD 32147","bj298.96  ",18341.118,0.2435,32,"B5",1.1
"HD 32147","bj298.97  ",18341.118,0.2432,32,"B5",1.1
"HD 32147","bj299.286 ",18346.125,0.2458,24,"B5",1.1
"HD 32147","bj300.118 ",18350.129,0.2438,33,"B5",1.1
"HD 32147","bj300.119 ",18350.13,0.2459,34,"B5",1.3
"HD 32147","bj300.120 ",18350.13,0.2449,34,"B5",1.2
"HD 32147","bj300.304 ",18351.129,0.244,35,"C2",1.1
"HD 32147","bj300.305 ",18351.13,0.2448,35,"C2",1.1
"HD 32147","bj300.306 ",18351.131,0.2444,35,"C2",1.1
"HD 32147","bj302.506 ",18367.112,0.2485,30,"B5",1.8
"HD 32147","bj302.507 ",18367.113,0.2498,30,"B5",1.8
"HD 32147","bj302.508 ",18367.114,0.2495,31,"B5",1.7
"HD 32147","bj304.221 ",18384.09,0.2429,34,"C2",1.0
"HD 32147","bj304.222 ",18384.09,0.2427,35,"C2",0.9
"HD 32147","bj304.223 ",18384.091,0.2413,35,"C2",1.0
"HD 32147","bj304.237 ",18384.118,0.2437,34,"B5",1.2
"HD 32147","bj304.238 ",18384.119,0.243,34,"B5",1.2
"HD 32147","bj304.239 ",18384.12,0.2437,34,"B5",1.2
"HD 32147","bj305.133 ",18386.1,0.2434,35,"B5",1.1
"HD 32147","bj305.134 ",18386.101,0.2425,35,"B5",1.1
"HD 32147","bj305.135 ",18386.102,0.242,35,"B5",1.1
"HD 32147","bj305.429 ",18387.068,0.2417,35,"B5",1.0
"HD 32147","bj305.430 ",18387.069,0.2416,34,"B5",1.1
"HD 32147","bj305.431 ",18387.07,0.2416,36,"B5",1.0
"HD 32147","bj305.1731",18394.09,0.243,34,"B5",1.3
"HD 32147","bj305.1732",18394.091,0.2427,34,"B5",1.3
"HD 32147","bj305.1733",18394.091,0.2425,33,"B5",1.3
"HD 32147","bj308.275 ",18426.94,0.2395,33,"B5",1.1
"HD 32147","bj308.276 ",18426.941,0.2412,33,"B5",1.1
"HD 32147","bj308.277 ",18426.942,0.2409,33,"B5",1.2
"HD 32147","bj310.65  ",18438.934,0.2362,34,"B5",1.1
"HD 32147","bj310.66  ",18438.935,0.234,35,"B5",1.1
"HD 32147","bj310.67  ",18438.936,0.2363,34,"B5",1.2
"HD 32147","bj311.133 ",18444.026,0.2348,33,"B5",1.3
"HD 32147","bj311.134 ",18444.027,0.2333,33,"B5",1.4
"HD 32147","bj311.135 ",18444.027,0.2334,33,"B5",1.4
"HD 32147","bj313.67  ",18462.865,0.2361,36,"B5",1.1
"HD 32147","bj313.68  ",18462.866,0.2367,35,"B5",1.2
"HD 32147","bj313.69  ",18462.867,0.2366,35,"B5",1.2
"HD 32147","bj314.106 ",18476.814,0.2362,33,"B5",1.6
"HD 32147","bj314.107 ",18476.815,0.2354,34,"B5",1.3
"HD 32147","bj314.108 ",18476.816,0.2359,34,"B5",1.4
"HD 32147","bj317.87  ",18508.946,0.2343,25,"B5",1.3
"HD 32147","bj317.88  ",18508.946,0.2324,25,"B5",1.2
"HD 32147","bj317.89  ",18508.947,0.2315,24,"B5",1.2
"HD 32147","bj318.58  ",18528.778,0.2279,33,"C2",1.3
"HD 32147","bj318.59  ",18528.779,0.228,32,"C2",1.4
"HD 32147","bj318.60  ",18528.78,0.2285,33,"C2",1.3
"HD 32147","bj322.266 ",18569.723,0.2267,34,"C2",1.2
"HD 32147","bj322.267 ",18569.724,0.2255,34,"C2",1.2
"HD 32147","bj322.268 ",18569.725,0.2271,34,"C2",1.1
"HD 32147","bj800.219 ",14702.134,0.2272,39,"B5",1.4
"HD 32147","bj801.214 ",14703.134,0.2252,41,"B5",0.9
"HD 32147","bj802.214 ",14704.137,0.2258,42,"B5",1.0
"HD 32147","bj803.207 ",14705.095,0.2269,38,"B5",1.3
"HD 32147","bj807.183 ",14818.92,0.2257,40,"B5",2.7
"HD 32147","bj808.206 ",14820.056,0.2282,34,"B5",1.1
"HD 32147","bj809.132 ",14820.864,0.2278,35,"B5",1.6
"HD 32147","bj809.133 ",14820.904,0.2282,41,"B5",1.1
"HD 32147","bj810.156 ",14821.899,0.228,42,"B5",1.1
"HD 32147","bj815.128 ",14872.877,0.2335,35,"B5",1.5
"HD 32147","bj828.204 ",15053.12,0.2419,38,"B5",1.1
"HD 32147","bj828.205 ",15053.122,0.2451,38,"B5",1.1
"HD 32147","bj836.179 ",15201.988,0.2662,37,"B5",1.1
"HD 32147","bj837.182 ",15202.933,0.2653,42,"B5",0.9
"HD 32147","bj837.183 ",15202.934,0.2664,42,"B5",0.9
"HD 32147","bj837.184 ",15202.935,0.266,42,"B5",0.9
"HD 32147","bj855.179 ",15516.075,0.2614,41,"B5",1.1
"HD 32147","bj855.180 ",15516.076,0.2603,41,"B5",1.1
"HD 32147","bj855.181 ",15516.077,0.2616,41,"B5",1.2
"HD 32147","bj855.182 ",15516.078,0.2604,41,"B5",1.1
"HD 32147","bj855.183 ",15516.079,0.2609,41,"B5",1.1
"HD 32147","bj864.112 ",15580.859,0.2623,36,"B5",1.8
"HD 32147","bj870.113 ",15664.746,0.255,26,"B5",1.3
"HD 32147","bj870.114 ",15664.747,0.2544,25,"B5",1.2
"HD 32147","bj870.115 ",15664.749,0.2564,26,"B5",1.2
"HD 32147","bj870.116 ",15664.75,0.2555,23,"B5",1.1
"HD 32147","bj870.117 ",15664.751,0.2531,24,"B5",1.3
"HD 32147","bj832.199 ",15166.96,0.27,40,"B5",1.3
"HD 32147","bj833.224 ",15167.986,0.2714,42,"B5",0.9
"HD 32147","bj833.225 ",15167.987,0.2708,42,"B5",0.9
"HD 32147","bj833.226 ",15167.987,0.2718,41,"B5",1.0
"HD 32147","bj833.227 ",15167.988,0.2711,42,"B5",0.9
"HD 32147","bj834.171 ",15168.901,0.2707,41,"B5",1.2
"HD 32147","bj834.172 ",15168.902,0.2708,40,"B5",1.2
"HD 32147","bj834.173 ",15168.903,0.2705,40,"B5",1.2
"HD 32147","bj835.138 ",15200.818,0.2643,38,"B5",1.4
"HD 32147","bj835.139 ",15200.819,0.2637,38,"B5",1.4
"HD 32147","bj835.140 ",15200.82,0.2622,39,"B5",1.4
"HD 32147","bj838.134 ",15257.787,0.2843,39,"B5",1.3
"HD 32147","bj838.135 ",15257.788,0.2826,38,"B5",1.4
"HD 32147","bj838.136 ",15257.789,0.283,39,"B5",1.3
"HD 32147","bj838.137 ",15257.79,0.2838,38,"B5",1.3
"HD 32147","bj839.134 ",15258.882,0.2811,17,"B5",2.0
"HD 32147","bj839.135 ",15258.884,0.2841,16,"B5",2.0
"HD 32147","bj840.122 ",15259.796,0.2859,41,"B5",1.0
"HD 32147","bj840.123 ",15259.797,0.2857,41,"B5",1.0
"HD 32147","bj840.124 ",15259.798,0.2854,40,"B5",1.0
"HD 32147","bj840.125 ",15259.799,0.2853,41,"B5",0.9
"HD 32147","bj853.196 ",15462.996,0.2743,40,"B5",1.0
"HD 32147","bj853.197 ",15462.997,0.2729,39,"B5",1.0
"HD 32147","bj853.198 ",15462.998,0.2731,39,"B5",1.0
"HD 32147","bj853.199 ",15462.999,0.2723,40,"B5",0.9
"HD 32147","bj857.167 ",15518.124,0.2604,40,"B5",1.0
"HD 32147","bj857.168 ",15518.125,0.2602,39,"B5",1.0
"HD 32147","bj857.169 ",15518.125,0.2601,40,"B5",1.0
"HD 32147","bj857.170 ",15518.126,0.26,39,"B5",1.1
"HD 32147","bj857.171 ",15518.127,0.2599,38,"B5",1.0
"HD 32147","bj859.170 ",15548.97,0.2723,41,"B5",1.0
"HD 32147","bj859.171 ",15548.971,0.2718,41,"B5",1.0
"HD 32147","bj859.172 ",15548.972,0.2718,41,"B5",1.1
"HD 32147","bj859.173 ",15548.973,0.2718,40,"B5",1.2
"HD 32147","bj859.174 ",15548.974,0.2724,40,"B5",1.3
"HD 32147","bj862.138 ",15578.916,0.2648,39,"B5",1.2
"HD 32147","bj862.139 ",15578.918,0.2645,39,"B5",1.3
"HD 32147","bj862.140 ",15578.919,0.2655,39,"B5",1.2
"HD 32147","bj862.141 ",15578.921,0.2662,40,"B5",1.1
"HD 32147","bj862.142 ",15578.922,0.2654,39,"B5",1.2
"HD 32147","bj866.126 ",15637.764,0.2626,40,"B5",1.0
"HD 32147","bj866.127 ",15637.765,0.2638,40,"B5",1.0
"HD 32147","bj866.128 ",15637.766,0.263,40,"B5",0.9
"HD 32147","bj866.129 ",15637.767,0.2634,39,"B5",1.1
"HD 32147","bj866.130 ",15637.768,0.2631,39,"B5",1.1
"HD 32147","bj871.116 ",15669.749,0.2559,17,"B5",1.4
"HD 32147","bj871.117 ",15669.75,0.2546,17,"B5",1.5
"HD 32147","bj871.118 ",15669.751,0.2548,15,"B5",1.4
"HD 32147","bj871.119 ",15669.753,0.2561,15,"B5",1.5
"HD 32147","bj877.217 ",15825.099,0.2559,40,"B5",1.4
"HD 32147","bj877.218 ",15825.1,0.2572,41,"B5",1.3
"HD 32147","bj877.219 ",15825.101,0.2582,40,"B5",1.4
"HD 32147","bj877.220 ",15825.102,0.2572,40,"B5",1.5
"HD 32147","bj879.257 ",15840.127,0.2465,43,"B5",1.1
"HD 32147","bj879.258 ",15840.128,0.2457,43,"B5",1.1
"HD 32147","bj879.259 ",15840.129,0.2452,44,"B5",1.0
"HD 32147","bj879.260 ",15840.13,0.2451,43,"B5",1.1
"HD 32147","bj879.261 ",15840.131,0.2457,42,"B5",1.2
"HD 32147","bj881.172 ",15875.044,0.2515,42,"B5",1.1
"HD 32147","bj881.173 ",15875.045,0.2513,42,"B5",1.1
"HD 32147","bj881.174 ",15875.046,0.2508,42,"B5",1.2
"HD 32147","bj881.175 ",15875.046,0.2509,42,"B5",1.1
"HD 32147","bj881.176 ",15875.047,0.2498,42,"B5",1.1
"HD 32147","bj883.183 ",15876.986,0.2499,42,"B5",1.2
"HD 32147","bj883.184 ",15876.987,0.2489,42,"B5",1.2
"HD 32147","bj883.185 ",15876.988,0.2495,42,"B5",1.3
"HD 32147","bj883.186 ",15876.988,0.2489,41,"B5",1.1
